Index,DTB3Close
1924/10,0
1924/11,0
1924/12,0
1925/01,0
1925/02,0
1925/03,0
1925/04,0
1925/05,0
1925/06,0
1925/07,0
1925/08,0
1925/09,0
1925/10,0
1925/11,0
1925/12,0
1926/01,0.003384
1926/02,0.002681
1926/03,0.002994
1926/04,0.003427
1926/05,0.000128
1926/06,0.003459
1926/07,0.002243
1926/08,0.002536
1926/09,0.002273
1926/10,0.003195
1926/11,0.003092
1926/12,0.002778
1927/01,0.002463
1927/02,0.00257
1927/03,0.002959
1927/04,0.002546
1927/05,0.003008
1927/06,0.002583
1927/07,0.002991
1927/08,0.002757
1927/09,0.002096
1927/10,0.00252
1927/11,0.002086
1927/12,0.00223
1928/01,0.002536
1928/02,0.003294
1928/03,0.002943
1928/04,0.00223
1928/05,0.003238
1928/06,0.003122
1928/07,0.003226
1928/08,0.003216
1928/09,0.002681
1928/10,0.004081
1928/11,0.003849
1928/12,0.0006
1929/01,0.003439
1929/02,0.003573
1929/03,0.003431
1929/04,0.003567
1929/05,0.004388
1929/06,0.005193
1929/07,0.003345
1929/08,0.00403
1929/09,0.003519
1929/10,0.004585
1929/11,0.003748
1929/12,0.003661
1930/01,0.001393
1930/02,0.002964
1930/03,0.003475
1930/04,0.002104
1930/05,0.002581
1930/06,0.002693
1930/07,0.001984
1930/08,0.000888
1930/09,0.002192
1930/10,0.000866
1930/11,0.001307
1930/12,0.001398
1931/01,0.001451
1931/02,0.000407
1931/03,0.001295
1931/04,0.000755
1931/05,0.000875
1931/06,0.000761
1931/07,0.000587
1931/08,0.000346
1931/09,0.000256
1931/10,0.001024
1931/11,0.001673
1931/12,0.001249
1932/01,0.002311
1932/02,0.002301
1932/03,0.001628
1932/04,0.001145
1932/05,0.000612
1932/06,0.00022
1932/07,0.00025
1932/08,0.000331
1932/09,0.000309
1932/10,0.000179
1932/11,0.000185
1932/12,0.000108
1933/01,0.000108
1933/02,-0.000265
1933/03,0.00042
1933/04,0.000979
1933/05,0.00043
1933/06,0.000236
1933/07,0.000191
1933/08,0.000254
1933/09,0.000151
1933/10,0.000085
1933/11,0.000181
1933/12,0.000201
1934/01,0.000471
1934/02,0.000248
1934/03,0.00021
1934/04,0.000063
1934/05,0.000065
1934/06,0.000063
1934/07,0.000065
1934/08,0.000065
1934/09,0.000058
1934/10,0.000116
1934/11,0.000083
1934/12,0.00012
1935/01,0.000129
1935/02,0.000172
1935/03,0.000125
1935/04,0.000129
1935/05,0.000129
1935/06,0.000121
1935/07,0.000133
1935/08,0.000129
1935/09,0.000125
1935/10,0.000125
1935/11,0.000239
1935/12,0.000129
1936/01,0.000129
1936/02,0.000121
1936/03,0.000172
1936/04,0.000167
1936/05,0.000161
1936/06,0.000306
1936/07,0.000129
1936/08,0.000171
1936/09,0.000109
1936/10,0.000197
1936/11,0.000083
1936/12,0.000028
1937/01,0.000113
1937/02,0.000171
1937/03,0.000141
1937/04,0.000345
1937/05,0.000634
1937/06,0.000325
1937/07,0.000319
1937/08,0.000247
1937/09,0.000367
1937/10,0.000167
1937/11,0.000207
1937/12,0.000039
1938/01,0.000034
1938/02,0.000048
1938/03,-0.000071
1938/04,0.000123
1938/05,0.000017
1938/06,0.000013
1938/07,-0.000054
1938/08,0.000043
1938/09,0.000182
1938/10,0.000105
1938/11,-0.00062
1938/12,0.000018
1939/01,-0.000054
1939/02,0.00009
1939/03,-0.000093
1939/04,-0.000038
1939/05,0.000063
1939/06,0.000119
1939/07,0.000012
1939/08,-0.000057
1939/09,0.000099
1939/10,0.000022
1939/11,0.000021
1939/12,0.000021
1940/01,0.000018
1940/02,0.000016
1940/03,0
1940/04,0.000009
1940/05,-0.000153
1940/06,0.000041
1940/07,0.000118
1940/08,-0.000061
1940/09,0.000017
1940/10,0.000017
1940/11,0.000017
1940/12,0.000009
1941/01,-0.000069
1941/02,-0.000075
1941/03,0.000114
1941/04,-0.000067
1941/05,0.000043
1941/06,0.000042
1941/07,0.000288
1941/08,0.000067
1941/09,0.000086
1941/10,0.00004
1941/11,0.000049
1941/12,0.000079
1942/01,0.000178
1942/02,0.000111
1942/03,0.000108
1942/04,0.000068
1942/05,0.000255
1942/06,0.000249
1942/07,0.000252
1942/08,0.000288
1942/09,0.000281
1942/10,0.000317
1942/11,0.000289
1942/12,0.000281
1943/01,0.000295
1943/02,0.000263
1943/03,0.000318
1943/04,0.000292
1943/05,0.00025
1943/06,0.000303
1943/07,0.000291
1943/08,0.000295
1943/09,0.000284
1943/10,0.000283
1943/11,0.000295
1943/12,0.000297
1944/01,0.000293
1944/02,0.000282
1944/03,0.000245
1944/04,0.000277
1944/05,0.000253
1944/06,0.000288
1944/07,0.000293
1944/08,0.000298
1944/09,0.000237
1944/10,0.000303
1944/11,0.000291
1944/12,0.00024
1945/01,0.000256
1945/02,0.000224
1945/03,0.000248
1945/04,0.000286
1945/05,0.0003
1945/06,0.00024
1945/07,0.000303
1945/08,0.000299
1945/09,0.000279
1945/10,0.000311
1945/11,0.00024
1945/12,0.000305
1946/01,0.0003
1946/02,0.000272
1946/03,0.000288
1946/04,0.000297
1946/05,0.000299
1946/06,0.000272
1946/07,0.000321
1946/08,0.00029
1946/09,0.000295
1946/10,0.0003
1946/11,0.000288
1946/12,0.000303
1947/01,0.000299
1947/02,0.000271
1947/03,0.000295
1947/04,0.000292
1947/05,0.000282
1947/06,0.000304
1947/07,0.0003
1947/08,0.000276
1947/09,0.000648
1947/10,0.000645
1947/11,0.000626
1947/12,0.000785
1948/01,0.000726
1948/02,0.000723
1948/03,0.000886
1948/04,0.000817
1948/05,0.000761
1948/06,0.000906
1948/07,0.000817
1948/08,0.00086
1948/09,0.000359
1948/10,0.000393
1948/11,0.000391
1948/12,0.000443
1949/01,0.000955
1949/02,0.000884
1949/03,0.000973
1949/04,0.000924
1949/05,0.001014
1949/06,0.000957
1949/07,0.000865
1949/08,0.000911
1949/09,0.000864
1949/10,0.000892
1949/11,0.000837
1949/12,0.000895
1950/01,0.000931
1950/02,0.000851
1950/03,0.000952
1950/04,0.000858
1950/05,0.001037
1950/06,0.000969
1950/07,0.000984
1950/08,0.000965
1950/09,0.001019
1950/10,0.001163
1950/11,0.001057
1950/12,0.001105
1951/01,0.001257
1951/02,0.001049
1951/03,0.001069
1951/04,0.001285
1951/05,0.001246
1951/06,0.001161
1951/07,0.001348
1951/08,0.001334
1951/09,0.001212
1951/10,0.001559
1951/11,0.001076
1951/12,0.001231
1952/01,0.001547
1952/02,0.001152
1952/03,0.001077
1952/04,0.001166
1952/05,0.001306
1952/06,0.001486
1952/07,0.00151
1952/08,0.001467
1952/09,0.001635
1952/10,0.001393
1952/11,0.001049
1952/12,0.001648
1953/01,0.00162
1953/02,0.001402
1953/03,0.001841
1953/04,0.00162
1953/05,0.001721
1953/06,0.001837
1953/07,0.001458
1953/08,0.001666
1953/09,0.001621
1953/10,0.001252
1953/11,0.00077
1953/12,0.001279
1954/01,0.001091
1954/02,0.000708
1954/03,0.00078
1954/04,0.000888
1954/05,0.00051
1954/06,0.00059
1954/07,0.000507
1954/08,0.000499
1954/09,0.000869
1954/10,0.000696
1954/11,0.000638
1954/12,0.000829
1955/01,0.000808
1955/02,0.000852
1955/03,0.000991
1955/04,0.001042
1955/05,0.001387
1955/06,0.001021
1955/07,0.001
1955/08,0.001583
1955/09,0.001617
1955/10,0.001818
1955/11,0.001698
1955/12,0.001808
1956/01,0.002206
1956/02,0.001907
1956/03,0.001516
1956/04,0.001851
1956/05,0.002302
1956/06,0.001984
1956/07,0.002158
1956/08,0.001661
1956/09,0.001838
1956/10,0.002477
1956/11,0.002045
1956/12,0.002375
1957/01,0.002666
1957/02,0.002389
1957/03,0.002311
1957/04,0.002518
1957/05,0.002556
1957/06,0.00241
1957/07,0.002955
1957/08,0.00252
1957/09,0.002568
1957/10,0.002897
1957/11,0.002767
1957/12,0.002391
1958/01,0.002767
1958/02,0.001207
1958/03,0.000944
1958/04,0.000812
1958/05,0.001093
1958/06,0.000297
1958/07,0.00067
1958/08,0.000448
1958/09,0.001904
1958/10,0.00184
1958/11,0.001089
1958/12,0.002239
1959/01,0.002051
1959/02,0.001882
1959/03,0.002177
1959/04,0.001991
1959/05,0.002189
1959/06,0.00245
1959/07,0.002523
1959/08,0.001861
1959/09,0.003085
1959/10,0.003015
1959/11,0.002554
1959/12,0.003351
1960/01,0.003318
1960/02,0.002863
1960/03,0.003469
1960/04,0.001944
1960/05,0.002737
1960/06,0.002387
1960/07,0.00133
1960/08,0.001657
1960/09,0.001578
1960/10,0.002156
1960/11,0.001319
1960/12,0.001553
1961/01,0.001874
1961/02,0.001433
1961/03,0.002038
1961/04,0.001746
1961/05,0.00178
1961/06,0.002008
1961/07,0.001824
1961/08,0.001414
1961/09,0.001677
1961/10,0.001858
1961/11,0.001545
1961/12,0.001864
1962/01,0.002411
1962/02,0.002016
1962/03,0.002038
1962/04,0.002248
1962/05,0.002401
1962/06,0.001958
1962/07,0.002662
1962/08,0.002344
1962/09,0.002064
1962/10,0.00255
1962/11,0.001997
1962/12,0.002311
1963/01,0.002505
1963/02,0.002272
1963/03,0.002291
1963/04,0.002536
1963/05,0.002424
1963/06,0.002262
1963/07,0.00268
1963/08,0.002477
1963/09,0.002734
1963/10,0.002918
1963/11,0.002707
1963/12,0.002923
1964/01,0.002957
1964/02,0.002627
1964/03,0.003126
1964/04,0.00293
1964/05,0.002555
1964/06,0.003048
1964/07,0.002971
1964/08,0.002837
1964/09,0.002802
1964/10,0.002929
1964/11,0.002898
1964/12,0.003117
1965/01,0.002828
1965/02,0.002981
1965/03,0.003589
1965/04,0.003053
1965/05,0.003113
1965/06,0.003533
1965/07,0.0031
1965/08,0.0033
1965/09,0.003128
1965/10,0.003147
1965/11,0.003498
1965/12,0.003313
1966/01,0.003788
1966/02,0.003474
1966/03,0.003846
1966/04,0.00342
1966/05,0.004126
1966/06,0.003757
1966/07,0.003543
1966/08,0.004102
1966/09,0.004003
1966/10,0.004533
1966/11,0.003975
1966/12,0.004019
1967/01,0.004313
1967/02,0.003569
1967/03,0.003898
1967/04,0.003248
1967/05,0.003334
1967/06,0.002659
1967/07,0.00315
1967/08,0.003112
1967/09,0.003204
1967/10,0.003939
1967/11,0.003551
1967/12,0.003333
1968/01,0.004042
1968/02,0.003874
1968/03,0.003803
1968/04,0.004292
1968/05,0.00446
1968/06,0.004251
1968/07,0.004771
1968/08,0.004221
1968/09,0.004257
1968/10,0.004364
1968/11,0.004245
1968/12,0.004276
1969/01,0.005267
1969/02,0.004609
1969/03,0.004641
1969/04,0.005331
1969/05,0.004833
1969/06,0.005119
1969/07,0.005315
1969/08,0.005049
1969/09,0.006214
1969/10,0.005964
1969/11,0.005156
1969/12,0.006435
1970/01,0.006044
1970/02,0.00618
1970/03,0.005705
1970/04,0.005043
1970/05,0.005269
1970/06,0.005811
1970/07,0.005232
1970/08,0.005339
1970/09,0.005368
1970/10,0.0046
1970/11,0.004554
1970/12,0.004233
1971/01,0.003823
1971/02,0.003317
1971/03,0.002979
1971/04,0.002759
1971/05,0.002933
1971/06,0.003735
1971/07,0.004019
1971/08,0.004678
1971/09,0.003674
1971/10,0.003676
1971/11,0.003724
1971/12,0.003688
1972/01,0.00288
1972/02,0.00248
1972/03,0.002727
1972/04,0.002879
1972/05,0.003014
1972/06,0.002935
1972/07,0.003123
1972/08,0.002859
1972/09,0.003413
1972/10,0.003976
1972/11,0.003709
1972/12,0.003746
1973/01,0.00437
1973/02,0.00415
1973/03,0.004558
1973/04,0.005211
1973/05,0.005077
1973/06,0.005144
1973/07,0.006393
1973/08,0.006997
1973/09,0.006821
1973/10,0.006522
1973/11,0.005577
1973/12,0.00638
1974/01,0.006264
1974/02,0.005812
1974/03,0.005575
1974/04,0.007543
1974/05,0.007535
1974/06,0.006024
1974/07,0.007048
1974/08,0.005953
1974/09,0.008069
1974/10,0.005053
1974/11,0.00539
1974/12,0.006976
1975/01,0.005824
1975/02,0.004348
1975/03,0.004135
1975/04,0.004377
1975/05,0.004356
1975/06,0.004089
1975/07,0.004846
1975/08,0.004805
1975/09,0.005267
1975/10,0.005555
1975/11,0.004098
1975/12,0.004849
1976/01,0.004681
1976/02,0.003373
1976/03,0.004017
1976/04,0.004194
1976/05,0.003744
1976/06,0.004348
1976/07,0.004656
1976/08,0.004208
1976/09,0.004368
1976/10,0.004084
1976/11,0.003963
1976/12,0.004043
1977/01,0.003594
1977/02,0.003514
1977/03,0.003764
1977/04,0.003755
1977/05,0.003714
1977/06,0.003986
1977/07,0.00417
1977/08,0.004415
1977/09,0.004333
1977/10,0.004927
1977/11,0.005001
1977/12,0.004867
1978/01,0.004894
1978/02,0.004598
1978/03,0.005288
1978/04,0.005357
1978/05,0.005088
1978/06,0.005369
1978/07,0.005591
1978/08,0.00555
1978/09,0.006189
1978/10,0.006806
1978/11,0.006999
1978/12,0.007824
1979/01,0.007716
1979/02,0.007338
1979/03,0.008132
1979/04,0.007958
1979/05,0.00816
1979/06,0.008104
1979/07,0.007658
1979/08,0.007671
1979/09,0.008291
1979/10,0.008725
1979/11,0.00987
1979/12,0.009512
1980/01,0.007968
1980/02,0.008858
1980/03,0.012054
1980/04,0.012556
1980/05,0.008095
1980/06,0.006112
1980/07,0.005281
1980/08,0.006388
1980/09,0.007534
1980/10,0.009505
1980/11,0.00957
1980/12,0.013068
1981/01,0.01037
1981/02,0.010691
1981/03,0.012077
1981/04,0.010756
1981/05,0.011544
1981/06,0.013475
1981/07,0.012398
1981/08,0.012804
1981/09,0.012441
1981/10,0.012054
1981/11,0.010676
1981/12,0.008738
1982/01,0.007958
1982/02,0.009238
1982/03,0.009802
1982/04,0.011292
1982/05,0.010586
1982/06,0.009573
1982/07,0.010507
1982/08,0.007623
1982/09,0.005118
1982/10,0.005901
1982/11,0.006342
1982/12,0.006738
1983/01,0.006864
1983/02,0.006186
1983/03,0.006326
1983/04,0.00714
1983/05,0.006907
1983/06,0.006661
1983/07,0.007402
1983/08,0.007616
1983/09,0.007607
1983/10,0.007611
1983/11,0.007035
1983/12,0.007269
1984/01,0.007589
1984/02,0.007137
1984/03,0.00728
1984/04,0.008139
1984/05,0.007837
1984/06,0.007534
1984/07,0.008185
1984/08,0.008306
1984/09,0.008589
1984/10,0.009957
1984/11,0.007334
1984/12,0.006426
1985/01,0.006474
1985/02,0.005781
1985/03,0.00616
1985/04,0.007162
1985/05,0.006634
1985/06,0.005546
1985/07,0.006246
1985/08,0.005502
1985/09,0.006049
1985/10,0.006488
1985/11,0.006082
1985/12,0.006504
1986/01,0.00559
1986/02,0.005296
1986/03,0.005954
1986/04,0.005208
1986/05,0.004934
1986/06,0.005246
1986/07,0.0052
1986/08,0.0046
1986/09,0.0045
1986/10,0.004645
1986/11,0.003904
1986/12,0.004874
1987/01,0.004151
1987/02,0.004314
1987/03,0.004706
1987/04,0.004441
1987/05,0.00376
1987/06,0.004819
1987/07,0.004573
1987/08,0.004711
1987/09,0.004521
1987/10,0.005973
1987/11,0.003452
1987/12,0.003914
1988/01,0.002942
1988/02,0.004556
1988/03,0.004407
1988/04,0.004616
1988/05,0.005053
1988/06,0.004853
1988/07,0.005072
1988/08,0.005938
1988/09,0.006167
1988/10,0.006101
1988/11,0.005662
1988/12,0.006341
1989/01,0.005514
1989/02,0.006131
1989/03,0.006706
1989/04,0.006748
1989/05,0.007873
1989/06,0.007093
1989/07,0.006955
1989/08,0.007392
1989/09,0.006545
1989/10,0.006765
1989/11,0.006866
1989/12,0.006069
1990/01,0.00567
1990/02,0.005679
1990/03,0.006441
1990/04,0.006873
1990/05,0.006771
1990/06,0.006251
1990/07,0.006771
1990/08,0.006572
1990/09,0.005984
1990/10,0.006818
1990/11,0.005651
1990/12,0.005989
1991/01,0.005177
1991/02,0.004767
1991/03,0.004391
1991/04,0.005335
1991/05,0.004721
1991/06,0.004171
1991/07,0.004884
1991/08,0.00461
1991/09,0.004558
1991/10,0.004246
1991/11,0.003915
1991/12,0.003792
1992/01,0.003391
1992/02,0.002828
1992/03,0.003376
1992/04,0.003249
1992/05,0.002758
1992/06,0.003201
1992/07,0.003077
1992/08,0.002605
1992/09,0.002573
1992/10,0.002286
1992/11,0.002346
1992/12,0.002823
1993/01,0.002335
1993/02,0.002209
1993/03,0.002538
1993/04,0.002372
1993/05,0.002168
1993/06,0.002538
1993/07,0.002402
1993/08,0.002504
1993/09,0.002562
1993/10,0.00221
1993/11,0.002491
1993/12,0.002263
1994/01,0.002503
1994/02,0.00212
1994/03,0.002695
1994/04,0.002711
1994/05,0.00315
1994/06,0.003118
1994/07,0.002751
1994/08,0.003687
1994/09,0.003659
1994/10,0.00384
1994/11,0.003691
1994/12,0.00443
1995/01,0.004156
1995/02,0.003983
1995/03,0.004619
1995/04,0.00445
1995/05,0.005355
1995/06,0.004714
1995/07,0.004522
1995/08,0.004664
1995/09,0.004309
1995/10,0.004714
1995/11,0.004201
1995/12,0.004882
1996/01,0.004278
1996/02,0.003908
1996/03,0.003943
1996/04,0.004579
1996/05,0.004232
1996/06,0.004
1996/07,0.004497
1996/08,0.004122
1996/09,0.004375
1996/10,0.004246
1996/11,0.004068
1996/12,0.004621
1997/01,0.004504
1997/02,0.003859
1997/03,0.004291
1997/04,0.004308
1997/05,0.004934
1997/06,0.003692
1997/07,0.004289
1997/08,0.004108
1997/09,0.00444
1997/10,0.004218
1997/11,0.00392
1997/12,0.004767
1998/01,0.004287
1998/02,0.003907
1998/03,0.003946
1998/04,0.004303
1998/05,0.004036
1998/06,0.004089
1998/07,0.004002
1998/08,0.004306
1998/09,0.004577
1998/10,0.003242
1998/11,0.003064
1998/12,0.003751
1999/01,0.003539
1999/02,0.003549
1999/03,0.004259
1999/04,0.003711
1999/05,0.003402
1999/06,0.003954
1999/07,0.003806
1999/08,0.003885
1999/09,0.003871
1999/10,0.003887
1999/11,0.003622
1999/12,0.004377
2000/01,0.004127
2000/02,0.004314
2000/03,0.00468
2000/04,0.004595
2000/05,0.00504
2000/06,0.003984
2000/07,0.0048
2000/08,0.005046
2000/09,0.005083
2000/10,0.005613
2000/11,0.005073
2000/12,0.005044
2001/01,0.005384
2001/02,0.003753
2001/03,0.004162
2001/04,0.003934
2001/05,0.003231
2001/06,0.00281
2001/07,0.003022
2001/08,0.003088
2001/09,0.002774
2001/10,0.002243
2001/11,0.001744
2001/12,0.001464
2002/01,0.001401
2002/02,0.001293
2002/03,0.001338
2002/04,0.001536
2002/05,0.001448
2002/06,0.001295
2002/07,0.001547
2002/08,0.001388
2002/09,0.001438
2002/10,0.001358
2002/11,0.001172
2002/12,0.00113
2003/01,0.000972
2003/02,0.000869
2003/03,0.001008
2003/04,0.000978
2003/05,0.000893
2003/06,0.000983
2003/07,0.000676
2003/08,0.000695
2003/09,0.00085
2003/10,0.000705
2003/11,0.000718
2003/12,0.000819
2004/01,0.000695
2004/02,0.000623
2004/03,0.000865
2004/04,0.000798
2004/05,0.00061
2004/06,0.000837
2004/07,0.000967
2004/08,0.001102
2004/09,0.001147
2004/10,0.001126
2004/11,0.001543
2004/12,0.001649
2005/01,0.00164
2005/02,0.001645
2005/03,0.002119
2005/04,0.002057
2005/05,0.00239
2005/06,0.002268
2005/07,0.002375
2005/08,0.003017
2005/09,0.002855
2005/10,0.002732
2005/11,0.00314
2005/12,0.003161
2006/01,0.003389722
2006/02,0.003344238
2006/03,0.00355322
2006/04,0.003806205
2006/05,0.003929206
2006/06,0.0036373
2006/07,0.00399444
2006/08,0.00410014
2006/09,0.003783028
2006/10,0.003941978
2006/11,0.004076202
2006/12,0.00385841
2007/01,0.004055373
2007/02,0.003821422
2007/03,0.004006436
2007/04,0.004188556
2007/05,0.003932513
2007/06,0.003522134
2007/07,0.003860424
2007/08,0.004003704
2007/09,0.00338422
2007/10,0.002949517
2007/11,0.003049881
2007/12,0.002830867
2008/01,0.002338899
2008/02,0.00120171
2008/03,0.001836936
2008/04,0.001047119
2008/05,0.000907272
2008/06,0.00166098
2008/07,0.001447788
2008/08,0.001126393
2008/09,0.0013886
2008/10,0.000822689
2008/11,0.000232075
2008/12,3.45832E-05
2009/01,1.57191E-05
2009/02,0.000168506
2009/03,0.000154019
2009/04,0.000140795
2009/05,3.01662E-05
2009/06,9.17527E-05
2009/07,0.000140758
2009/08,0.000120005
2009/09,0.000100515
2009/10,4.64837E-05
2009/11,9.42194E-06
2009/12,6.65811E-05
2010/01,2.95198E-05
2010/02,1.0049E-05
2010/03,6.84582E-05
2010/04,0.000120579
2010/05,0.000126216
2010/06,0.000113015
2010/07,0.000131835
2010/08,0.000129935
2010/09,0.000128663
2010/10,0.000105427
2010/11,0.000105416
2010/12,0.000144932
2011/01,6.64959E-05
2011/02,0.000121065
2011/03,7.52642E-05
2011/04,4.13922E-05
2011/05,2.13224E-05
2011/06,3.63727E-05
2011/07,7.52511E-06
2011/08,7.71318E-05
2011/09,1.19137E-05
2011/10,1.31677E-05
2011/11,8.15131E-06
2011/12,1.94376E-05
2012/01,3.13503E-06
2012/02,2.82152E-05
2012/03,6.26987E-05
2012/04,3.19743E-05
2012/05,6.64543E-05
2012/06,2.25679E-05
2012/07,3.94929E-05
2012/08,5.64162E-05
2012/09,7.39638E-05
2012/10,4.76341E-05
2012/11,7.01944E-05
2012/12,3.07079E-05
